"subscription_id","customer_id","plan_name","monthly_fee","status","start_date","discount_percent"
493,l9n7uQ,Roam,80,Paused,"2023-01-01",5
494,"9gy6Tp",Residential,120,Active,"2023-01-01",10
495,"7LnwhM",Residential,120,Active,"2023-01-01",20
496,OC2YWg,Roam,80,Active,"2023-01-01",0
497,jRKz68,Residential,120,Active,"2023-01-01",5
498,PLQKWk,Mini,50,Active,"2023-01-01",10
499,sVg6yD,Residential,120,Paused,"2023-01-01",20
500,cC45ra,Mini,50,Active,"2023-01-01",0
501,j7EGpE,Roam,80,Active,"2023-01-01",5
502,nEtoal,Residential,120,Active,"2023-01-01",10
503,"9OgQC7",Residential,120,Paused,"2023-01-01",20
504,pIWszf,Residential,120,Active,"2023-01-01",0
505,jk2u3d,Residential,120,Active,"2023-01-01",5
506,bd0Tyy,Roam,80,Paused,"2023-01-01",10
507,FWPC3I,Roam,80,Active,"2023-01-01",20
508,wISUkA,Residential,120,Cancelled,"2023-01-01",0
509,tPbMkv,Residential,120,Active,"2023-01-01",5
510,"51Z8um",Residential,120,Active,"2023-01-01",10
511,KYsETb,Residential,120,Paused,"2023-01-01",20
512,Jsu6QV,Residential,120,Active,"2023-01-01",0
513,jIpPfN,Residential,120,Active,"2023-01-01",5
514,ixcbZL,Business,250,Cancelled,"2023-01-01",10
515,uXMZ5f,Business,250,Active,"2023-01-01",20
516,UYgbSZ,Mini,50,Active,"2023-01-01",0
517,UGFHdj,Business,250,Paused,"2023-01-01",5
518,r2bzKY,Residential,120,Active,"2023-01-01",10
519,"5lqevu",Residential,120,Active,"2023-01-01",20
520,idfALe,Residential,120,Active,"2023-01-01",0
521,U0gd65,Business,250,Active,"2023-01-01",5
522,PHi8ai,Residential,120,Cancelled,"2023-01-01",10
523,nRQSIh,Residential,120,Active,"2023-01-01",20
524,IzF5eI,Roam,80,Active,"2023-01-01",0
525,z8CI9n,Roam,80,Active,"2023-01-01",5
526,vbPwRM,Mini,50,Active,"2023-01-01",10
527,v92DAi,Residential,120,Active,"2023-01-01",20
528,Rh1E2J,Residential,120,Cancelled,"2023-01-01",0
529,"9aEQha",Residential,120,Cancelled,"2023-01-01",5
530,"6E5FxV",Residential,120,Active,"2023-01-01",10
531,ObQzxH,Residential,120,Active,"2023-01-01",20
532,kp47qA,Roam,80,Active,"2023-01-01",0
533,"1g2WmX",Residential,120,Active,"2023-01-01",5
534,fFleT4,Mini,50,Active,"2023-01-01",10
535,gKB6As,Residential,120,Active,"2023-01-01",20
536,"8FnC8d",Residential,120,Active,"2023-01-01",0
537,EHtD50,Residential,120,Paused,"2023-01-01",5
538,KIwFKB,Residential,120,Active,"2023-01-01",10
539,"0uNAuo",Business,250,Active,"2023-01-01",20
540,"8ixTsi",Roam,80,Active,"2023-01-01",0
541,zs6rPe,Roam,80,Cancelled,"2023-01-01",5
542,"0Bqf5c",Residential,120,Active,"2023-01-01",10
543,VTucHY,Mini,50,Active,"2023-01-01",20
544,hGveyJ,Business,250,Paused,"2023-01-01",0
545,dOayq0,Business,250,Active,"2023-01-01",5
546,BY0FuC,Residential,120,Paused,"2023-01-01",10
547,JhN8k4,Mini,50,Active,"2023-01-01",20
548,Gvg0i9,Residential,120,Active,"2023-01-01",0
549,JUsgqc,Residential,120,Cancelled,"2023-01-01",5
550,iMo02a,Residential,120,Active,"2023-01-01",10
551,Hu99Vs,Business,250,Active,"2023-01-01",20
552,RpWfGa,Roam,80,Active,"2023-01-01",0
553,"5qQtbB",Business,250,Active,"2023-01-01",5
554,ilhSBS,Mini,50,Active,"2023-01-01",10
555,"9BcHPq",Residential,120,Active,"2023-01-01",20
556,XrGVdb,Roam,80,Active,"2023-01-01",0
557,"5O775u",Roam,80,Cancelled,"2023-01-01",5
558,mahMac,Residential,120,Active,"2023-01-01",10
559,QnEqDE,Roam,80,Active,"2023-01-01",20
560,pwFICe,Roam,80,Cancelled,"2023-01-01",0
561,"2MpSLF",Residential,120,Active,"2023-01-01",5
562,r2hcfF,Residential,120,Active,"2023-01-01",10
563,qqZSIt,Residential,120,Active,"2023-01-01",20
564,"0Fdaaq",Residential,120,Active,"2023-01-01",0
565,"5B4tkp",Mini,50,Active,"2023-01-01",5
566,ysfRli,Roam,80,Active,"2023-01-01",10
567,bXKoVT,Residential,120,Active,"2023-01-01",20
568,Tiiic9,Residential,120,Active,"2023-01-01",0
569,VcRGOX,Residential,120,Active,"2023-01-01",5
570,ui6CKp,Roam,80,Active,"2023-01-01",10
571,XWEJNT,Residential,120,Active,"2023-01-01",20
572,Zl9DZU,Residential,120,Active,"2023-01-01",0
573,"3k3UAd",Residential,120,Active,"2023-01-01",5
574,EWm49w,Residential,120,Cancelled,"2023-01-01",10
575,CSHoy0,Residential,120,Active,"2023-01-01",20
576,ie6ozZ,Mini,50,Active,"2023-01-01",0
577,"8BLoiM",Business,250,Cancelled,"2023-01-01",5
578,nCIMDO,Residential,120,Cancelled,"2023-01-01",10
579,B4RZrX,Business,250,Active,"2023-01-01",20
580,"1KSLOp",Mini,50,Active,"2023-01-01",0
581,gigv6V,Residential,120,Cancelled,"2023-01-01",5
582,cYNZNo,Residential,120,Active,"2023-01-01",10
583,Vy7piG,Residential,120,Cancelled,"2023-01-01",20
584,htN8oK,Residential,120,Active,"2023-01-01",0
585,"3m9k8i",Mini,50,Active,"2023-01-01",5
586,scZzBg,Roam,80,Active,"2023-01-01",10
587,EaIfWQ,Residential,120,Active,"2023-01-01",20
588,vG7Cw5,Residential,120,Paused,"2023-01-01",0
589,QZCfQg,Residential,120,Active,"2023-01-01",5
590,HOO4ur,Residential,120,Active,"2023-01-01",10
591,fnHx2s,Residential,120,Active,"2023-01-01",20
592,T31bjJ,Roam,80,Cancelled,"2023-01-01",0
593,tmG92H,Mini,50,Cancelled,"2023-01-01",5
594,jyMB15,Business,250,Active,"2023-01-01",10
595,"8uSO6J",Residential,120,Active,"2023-01-01",20
596,"1wST6y",Residential,120,Active,"2023-01-01",0
597,HNfVOw,Residential,120,Active,"2023-01-01",5
598,VgERTP,Roam,80,Active,"2023-01-01",10
599,HHwaTU,Residential,120,Active,"2023-01-01",20
600,RfEmiR,Residential,120,Active,"2023-01-01",0
601,SsXH8S,Residential,120,Active,"2023-01-01",5
602,sC7GrC,Residential,120,Cancelled,"2023-01-01",10
603,A1WbP5,Mini,50,Active,"2023-01-01",20
604,lp4mvY,Roam,80,Active,"2023-01-01",0
605,VOuaOn,Roam,80,Active,"2023-01-01",5
606,e9msJW,Residential,120,Active,"2023-01-01",10
607,Sf3azL,Residential,120,Active,"2023-01-01",20
608,j3P2K9,Residential,120,Paused,"2023-01-01",0
609,VwTeIX,Residential,120,Paused,"2023-01-01",5
610,tcmUxQ,Mini,50,Active,"2023-01-01",10
611,pXKcCr,Roam,80,Cancelled,"2023-01-01",20
612,hWq0TY,Residential,120,Active,"2023-01-01",0
613,zndITh,Roam,80,Active,"2023-01-01",5
614,ssVE4u,Residential,120,Active,"2023-01-01",10
615,"22YCdr",Roam,80,Cancelled,"2023-01-01",20
616,Eb1Ixk,Mini,50,Paused,"2023-01-01",0
617,dWCscm,Mini,50,Active,"2023-01-01",5
618,"6pO2ZA",Residential,120,Paused,"2023-01-01",10
619,JaMfDM,Roam,80,Paused,"2023-01-01",20
620,j3cucL,Roam,80,Active,"2023-01-01",0
621,p9eMoX,Roam,80,Active,"2023-01-01",5
622,NEXLYH,Residential,120,Cancelled,"2023-01-01",10
623,o8lNZX,Roam,80,Active,"2023-01-01",20
624,BP9xAk,Residential,120,Active,"2023-01-01",0
625,nzaOxC,Business,250,Active,"2023-01-01",5
626,dUgpxg,Residential,120,Active,"2023-01-01",10
627,KDGAUu,Mini,50,Cancelled,"2023-01-01",20
628,Fqcdef,Residential,120,Active,"2023-01-01",0
629,GwmTi9,Mini,50,Active,"2023-01-01",5
630,Hdr8UC,Business,250,Active,"2023-01-01",10
631,W0MqI6,Residential,120,Active,"2023-01-01",20
632,ZwgSZf,Residential,120,Active,"2023-01-01",0
633,fOfj3P,Residential,120,Active,"2023-01-01",5
634,kFq3KK,Residential,120,Active,"2023-01-01",10
635,"04yyqp",Residential,120,Active,"2023-01-01",20
636,wSixs1,Residential,120,Active,"2023-01-01",0
637,oKbews,Residential,120,Active,"2023-01-01",5
638,EyxHgn,Roam,80,Active,"2023-01-01",10
639,rzq5O5,Mini,50,Active,"2023-01-01",20
640,ubqvZJ,Residential,120,Active,"2023-01-01",0
641,"7uff0L",Residential,120,Active,"2023-01-01",5
642,"9Pot7G",Roam,80,Active,"2023-01-01",10
643,NiUHCK,Residential,120,Active,"2023-01-01",20
644,fZtFUU,Residential,120,Active,"2023-01-01",0
645,f3VT97,Residential,120,Active,"2023-01-01",5
646,xfSpZN,Roam,80,Active,"2023-01-01",10
647,UD9UDS,Residential,120,Cancelled,"2023-01-01",20
648,"7hoCgI",Business,250,Active,"2023-01-01",0
649,HhAlmI,Roam,80,Active,"2023-01-01",5
650,PU6zUj,Residential,120,Cancelled,"2023-01-01",10
651,BY24qT,Residential,120,Active,"2023-01-01",20
652,kEI0uc,Residential,120,Active,"2023-01-01",0
653,usvs9J,Roam,80,Active,"2023-01-01",5
654,EjoIAE,Roam,80,Active,"2023-01-01",10
655,AyeETK,Mini,50,Active,"2023-01-01",20
656,KfmD19,Mini,50,Paused,"2023-01-01",0
657,wM7prg,Roam,80,Active,"2023-01-01",5
658,doKKCH,Residential,120,Active,"2023-01-01",10
659,liNDsV,Roam,80,Active,"2023-01-01",20
660,K09HfP,Roam,80,Paused,"2023-01-01",0
661,lmlsPd,Residential,120,Paused,"2023-01-01",5
662,BGbop7,Residential,120,Active,"2023-01-01",10
663,ZNbrii,Residential,120,Active,"2023-01-01",20
664,X9Wvo1,Residential,120,Cancelled,"2023-01-01",0
665,RhDQiT,Residential,120,Active,"2023-01-01",5
666,"75CU9I",Residential,120,Active,"2023-01-01",10
667,rFlLWj,Roam,80,Active,"2023-01-01",20
668,nqCw3e,Business,250,Active,"2023-01-01",0
669,oZDns4,Roam,80,Active,"2023-01-01",5
670,bFj1hn,Roam,80,Active,"2023-01-01",10
671,JzRv6o,Roam,80,Active,"2023-01-01",20
672,tuF2UA,Residential,120,Active,"2023-01-01",0
673,l6RjWt,Residential,120,Active,"2023-01-01",5
674,fDPeFU,Residential,120,Active,"2023-01-01",10
675,"8x35Au",Residential,120,Active,"2023-01-01",20
676,hrXlAv,Residential,120,Active,"2023-01-01",0
677,WCwsXJ,Residential,120,Active,"2023-01-01",5
678,"0n7Cjg",Residential,120,Paused,"2023-01-01",10
679,qtHioR,Residential,120,Active,"2023-01-01",20
680,M1jvZZ,Residential,120,Active,"2023-01-01",0
681,"5iwUFq",Residential,120,Cancelled,"2023-01-01",5
682,ClPoN2,Mini,50,Active,"2023-01-01",10
683,XuHIdD,Residential,120,Active,"2023-01-01",20
684,EhXI6i,Residential,120,Active,"2023-01-01",0
685,NHXjhF,Residential,120,Active,"2023-01-01",5
686,y8GAfJ,Roam,80,Active,"2023-01-01",10
687,LU4Oil,Roam,80,Active,"2023-01-01",20
688,MACzXt,Residential,120,Paused,"2023-01-01",0
689,BpAjWZ,Residential,120,Active,"2023-01-01",5
690,TvYtzJ,Residential,120,Active,"2023-01-01",10
691,"8fV7s9",Residential,120,Active,"2023-01-01",20
692,sdlmOB,Roam,80,Active,"2023-01-01",0
693,Ad9GBM,Residential,120,Cancelled,"2023-01-01",5
694,nV0W1t,Residential,120,Active,"2023-01-01",10
695,"2j4S3V",Residential,120,Active,"2023-01-01",20
696,ahtgMD,Residential,120,Active,"2023-01-01",0
697,"6sjlnA",Residential,120,Active,"2023-01-01",5
698,Nc6GpN,Residential,120,Active,"2023-01-01",10
699,QTObyd,Roam,80,Active,"2023-01-01",20
700,JJRzhb,Residential,120,Active,"2023-01-01",0
701,"1ds7iq",Residential,120,Active,"2023-01-01",5
702,"4bS7Qk",Business,250,Active,"2023-01-01",10
703,xe6zgi,Residential,120,Cancelled,"2023-01-01",20
704,"8O7FRt",Residential,120,Active,"2023-01-01",0
705,K4tyo1,Residential,120,Active,"2023-01-01",5
706,OFxLhD,Residential,120,Active,"2023-01-01",10
707,YyBAyP,Roam,80,Active,"2023-01-01",20
708,nw3vkM,Residential,120,Active,"2023-01-01",0
709,"5c8ytW",Residential,120,Active,"2023-01-01",5
710,EHXtXo,Residential,120,Active,"2023-01-01",10
711,P2klyu,Residential,120,Paused,"2023-01-01",20
712,Tcl2v4,Business,250,Active,"2023-01-01",0
713,CUn0G0,Residential,120,Active,"2023-01-01",5
714,kT8JPl,Residential,120,Active,"2023-01-01",10
715,kdTGUD,Residential,120,Active,"2023-01-01",20
716,gcqO2S,Residential,120,Cancelled,"2023-01-01",0
717,JSmQzY,Residential,120,Active,"2023-01-01",5
718,"70Jqus",Roam,80,Active,"2023-01-01",10
719,dXn87w,Residential,120,Paused,"2023-01-01",20
720,QsUNTZ,Business,250,Active,"2023-01-01",0
721,G2076Z,Residential,120,Active,"2023-01-01",5
722,"6bvxgn",Business,250,Cancelled,"2023-01-01",10
723,ERIIw3,Roam,80,Paused,"2023-01-01",20
724,ekGBkE,Roam,80,Active,"2023-01-01",0
725,jOp1Aw,Mini,50,Active,"2023-01-01",5
726,YpPy9p,Residential,120,Active,"2023-01-01",10
727,blqhML,Mini,50,Active,"2023-01-01",20
728,zEEg9Y,Residential,120,Active,"2023-01-01",0
729,BBlg1s,Residential,120,Active,"2023-01-01",5
730,yvxES4,Roam,80,Active,"2023-01-01",10
731,veH30S,Roam,80,Active,"2023-01-01",20
732,j15KnW,Roam,80,Active,"2023-01-01",0
733,Nuy5av,Mini,50,Cancelled,"2023-01-01",5
734,QD1BnF,Business,250,Cancelled,"2023-01-01",10
735,tBhjqa,Residential,120,Active,"2023-01-01",20
736,MMADVC,Residential,120,Active,"2023-01-01",0
737,J82oQJ,Mini,50,Paused,"2023-01-01",5
738,jWHdM0,Residential,120,Active,"2023-01-01",10
739,Js3Jtv,Residential,120,Active,"2023-01-01",20
740,"98YhA9",Residential,120,Cancelled,"2023-01-01",0
741,duNf8v,Roam,80,Active,"2023-01-01",5
742,uK4MXq,Residential,120,Cancelled,"2023-01-01",10
743,pN2Ig0,Business,250,Active,"2023-01-01",20
744,ClbxXo,Roam,80,Active,"2023-01-01",0
745,DHCL7h,Residential,120,Active,"2023-01-01",5
746,czDezt,Mini,50,Active,"2023-01-01",10
747,ixlNQO,Residential,120,Active,"2023-01-01",20
748,oC5SjL,Residential,120,Cancelled,"2023-01-01",0
749,SDsN5f,Roam,80,Active,"2023-01-01",5
750,BFe5wZ,Residential,120,Active,"2023-01-01",10
751,naK3Pn,Residential,120,Active,"2023-01-01",20
752,"3qRHic",Residential,120,Cancelled,"2023-01-01",0
753,I6ht2T,Residential,120,Active,"2023-01-01",5
754,uxztba,Roam,80,Active,"2023-01-01",10
755,Bgs8Ow,Residential,120,Active,"2023-01-01",20
756,wGLD0k,Roam,80,Active,"2023-01-01",0
757,m3ZToM,Residential,120,Active,"2023-01-01",5
758,"68S0OO",Roam,80,Active,"2023-01-01",10
759,gcLRdT,Residential,120,Active,"2023-01-01",20
760,Ci6ZEC,Roam,80,Active,"2023-01-01",0
761,Lc0qwm,Residential,120,Active,"2023-01-01",5
762,schiC5,Roam,80,Cancelled,"2023-01-01",10
763,wghoVM,Residential,120,Active,"2023-01-01",20
764,EX1vfi,Residential,120,Active,"2023-01-01",0
765,rhlq2W,Residential,120,Active,"2023-01-01",5
766,qyNAbP,Residential,120,Active,"2023-01-01",10
767,"3Wk3c1",Residential,120,Cancelled,"2023-01-01",20
768,Z2GLL7,Roam,80,Active,"2023-01-01",0
769,"1NkNju",Mini,50,Active,"2023-01-01",5
770,TP9gyv,Roam,80,Paused,"2023-01-01",10
771,VmlM2i,Residential,120,Active,"2023-01-01",20
772,QfyI80,Business,250,Active,"2023-01-01",0
773,icOlsQ,Residential,120,Active,"2023-01-01",5
774,RBT7qY,Business,250,Paused,"2023-01-01",10
775,DPGAEZ,Business,250,Active,"2023-01-01",20
776,"64j8Yh",Residential,120,Active,"2023-01-01",0
777,"4anITU",Mini,50,Active,"2023-01-01",5
778,OkgYKi,Residential,120,Active,"2023-01-01",10
779,dFbxma,Roam,80,Active,"2023-01-01",20
780,JcaIAS,Business,250,Active,"2023-01-01",0
781,gIwTac,Roam,80,Active,"2023-01-01",5
782,fZonaZ,Mini,50,Active,"2023-01-01",10
783,"2OElbZ",Residential,120,Active,"2023-01-01",20
784,iGwh7C,Business,250,Active,"2023-01-01",0
785,leAMN0,Residential,120,Active,"2023-01-01",5
786,dDuAsn,Roam,80,Cancelled,"2023-01-01",10
787,"5IPZGa",Residential,120,Active,"2023-01-01",20
788,UhkysU,Business,250,Active,"2023-01-01",0
789,"0eh4Bs",Roam,80,Active,"2023-01-01",5
790,nxYi8R,Residential,120,Cancelled,"2023-01-01",10
791,dziYVY,Residential,120,Active,"2023-01-01",20
792,Pq8mCf,Roam,80,Cancelled,"2023-01-01",0
793,"4FAlP2",Mini,50,Active,"2023-01-01",5
794,afYpWN,Residential,120,Active,"2023-01-01",10
795,pJ3mIt,Residential,120,Cancelled,"2023-01-01",20
796,FO2TXJ,Residential,120,Active,"2023-01-01",0
797,kkbmIZ,Roam,80,Cancelled,"2023-01-01",5
798,OfPMce,Residential,120,Active,"2023-01-01",10
799,z2TfNW,Business,250,Paused,"2023-01-01",20
800,x8G3VD,Residential,120,Active,"2023-01-01",0
801,"6pvEiL",Roam,80,Active,"2023-01-01",5
802,YDtNZk,Residential,120,Active,"2023-01-01",10
803,Bsssqr,Residential,120,Active,"2023-01-01",20
804,"50DF5k",Residential,120,Active,"2023-01-01",0
805,gPuFVv,Residential,120,Active,"2023-01-01",5
806,wLiyuZ,Residential,120,Cancelled,"2023-01-01",10
807,mMK3ku,Roam,80,Active,"2023-01-01",20
808,lz8Ysn,Residential,120,Active,"2023-01-01",0
809,fUFg11,Business,250,Active,"2023-01-01",5
810,heK70O,Business,250,Active,"2023-01-01",10
811,ynu705,Residential,120,Active,"2023-01-01",20
812,bka6Gd,Residential,120,Active,"2023-01-01",0
813,m4IWxH,Residential,120,Cancelled,"2023-01-01",5
814,"7WeKft",Residential,120,Active,"2023-01-01",10
815,t2Ionu,Business,250,Paused,"2023-01-01",20
816,dNRXho,Roam,80,Active,"2023-01-01",0
817,A9qQCw,Residential,120,Active,"2023-01-01",5
818,nDU6w7,Residential,120,Paused,"2023-01-01",10
819,"4Nw3te",Residential,120,Paused,"2023-01-01",20
820,nVYHPl,Roam,80,Active,"2023-01-01",0
821,"6sP1QJ",Residential,120,Active,"2023-01-01",5
822,cUBaQG,Mini,50,Active,"2023-01-01",10
823,i0G1vk,Residential,120,Active,"2023-01-01",20
824,LEsIlI,Residential,120,Active,"2023-01-01",0
825,cqH0Rj,Residential,120,Cancelled,"2023-01-01",5
826,"5QHOMe",Mini,50,Active,"2023-01-01",10
827,"1JcSdS",Residential,120,Active,"2023-01-01",20
828,Yv8pBc,Roam,80,Paused,"2023-01-01",0
829,BABuaW,Roam,80,Paused,"2023-01-01",5
830,BhLr5k,Residential,120,Active,"2023-01-01",10
831,EuCpzc,Residential,120,Active,"2023-01-01",20
832,qP1DVF,Residential,120,Active,"2023-01-01",0
833,ZKJ27i,Residential,120,Active,"2023-01-01",5
834,LvOeqU,Roam,80,Active,"2023-01-01",10
835,lZl4xn,Residential,120,Active,"2023-01-01",20
836,"7QimZN",Residential,120,Active,"2023-01-01",0
837,MwKDpp,Business,250,Active,"2023-01-01",5
838,wn35WA,Residential,120,Cancelled,"2023-01-01",10
839,M4XMSg,Residential,120,Active,"2023-01-01",20
840,yHsIxJ,Residential,120,Active,"2023-01-01",0
841,dR9mSJ,Residential,120,Active,"2023-01-01",5
842,AA5FgN,Residential,120,Active,"2023-01-01",10
843,j7MPsr,Residential,120,Active,"2023-01-01",20
844,kD5et3,Residential,120,Active,"2023-01-01",0
845,o6jl5G,Residential,120,Active,"2023-01-01",5
846,cQhRf0,Roam,80,Active,"2023-01-01",10
847,O0yVee,Residential,120,Active,"2023-01-01",20
848,dhpWZn,Residential,120,Active,"2023-01-01",0
849,u5ogz2,Roam,80,Active,"2023-01-01",5
850,KgDDwH,Residential,120,Paused,"2023-01-01",10
851,"7SQ4hF",Mini,50,Active,"2023-01-01",20
852,T2kSSE,Residential,120,Active,"2023-01-01",0
853,aIcwZc,Residential,120,Active,"2023-01-01",5
854,TWNJEx,Mini,50,Active,"2023-01-01",10
855,Nm8x9W,Residential,120,Active,"2023-01-01",20
856,MmGT1u,Residential,120,Paused,"2023-01-01",0
857,w6wRj4,Residential,120,Paused,"2023-01-01",5
858,rBw0Fq,Mini,50,Active,"2023-01-01",10
859,cYg1T1,Residential,120,Active,"2023-01-01",20
860,"0TevTH",Business,250,Active,"2023-01-01",0
861,"86eNwX",Roam,80,Cancelled,"2023-01-01",5
862,j5jcS5,Residential,120,Active,"2023-01-01",10
863,kewKB8,Residential,120,Active,"2023-01-01",20
864,zEGm5Y,Residential,120,Active,"2023-01-01",0
865,"9vnz3H",Roam,80,Active,"2023-01-01",5
866,dJbAeB,Mini,50,Cancelled,"2023-01-01",10
867,Pap2wg,Residential,120,Active,"2023-01-01",20
868,G76Iat,Residential,120,Paused,"2023-01-01",0
869,xiKlHg,Residential,120,Active,"2023-01-01",5
870,kRN3pS,Residential,120,Active,"2023-01-01",10
871,CKbheN,Residential,120,Active,"2023-01-01",20
872,EVfMNz,Residential,120,Active,"2023-01-01",0
873,bL6nZK,Residential,120,Active,"2023-01-01",5
874,WU5Zz8,Roam,80,Active,"2023-01-01",10
875,KjwCkw,Residential,120,Active,"2023-01-01",20
876,CvJSV4,Residential,120,Cancelled,"2023-01-01",0
877,MdUjZO,Residential,120,Active,"2023-01-01",5
878,Db6k3j,Residential,120,Active,"2023-01-01",10
879,ZKUSwU,Residential,120,Active,"2023-01-01",20
880,"2NyCgx",Residential,120,Active,"2023-01-01",0
881,tXJ2dj,Mini,50,Paused,"2023-01-01",5
882,yYZcX9,Business,250,Cancelled,"2023-01-01",10
883,sFYnoZ,Residential,120,Active,"2023-01-01",20
884,iG16cC,Roam,80,Active,"2023-01-01",0
885,"5Je1JN",Residential,120,Active,"2023-01-01",5
886,"0iKVY6",Residential,120,Paused,"2023-01-01",10
887,i1QaSn,Roam,80,Active,"2023-01-01",20
888,qZsppV,Roam,80,Cancelled,"2023-01-01",0
889,qbB5ha,Mini,50,Active,"2023-01-01",5
890,"5OWEeC",Residential,120,Active,"2023-01-01",10
891,N5xnBl,Roam,80,Active,"2023-01-01",20
892,lHGTna,Business,250,Active,"2023-01-01",0
893,xpGzFR,Residential,120,Active,"2023-01-01",5
894,eSVzaZ,Residential,120,Cancelled,"2023-01-01",10
895,lsosEX,Residential,120,Active,"2023-01-01",20
896,zVz8vX,Roam,80,Active,"2023-01-01",0
897,BjcYmx,Residential,120,Active,"2023-01-01",5
898,t5bqvh,Residential,120,Active,"2023-01-01",10
899,noAF8D,Residential,120,Active,"2023-01-01",20
900,JKqr9H,Residential,120,Cancelled,"2023-01-01",0
901,bjQNY5,Residential,120,Active,"2023-01-01",5
902,C89AMF,Residential,120,Cancelled,"2023-01-01",10
903,GNAX5V,Residential,120,Cancelled,"2023-01-01",20
904,xUihOc,Roam,80,Cancelled,"2023-01-01",0
905,gjZmEa,Mini,50,Active,"2023-01-01",5
906,KDxhlw,Residential,120,Cancelled,"2023-01-01",10
907,Moiiy9,Roam,80,Active,"2023-01-01",20
908,t5VUX9,Residential,120,Active,"2023-01-01",0
909,"5iuK6i",Mini,50,Active,"2023-01-01",5
910,XSCPqv,Roam,80,Active,"2023-01-01",10
911,QmiMIX,Residential,120,Active,"2023-01-01",20
912,KF1SXi,Business,250,Active,"2023-01-01",0
913,Nn8i5c,Residential,120,Active,"2023-01-01",5
914,boWvrx,Roam,80,Active,"2023-01-01",10
915,pfIOZK,Residential,120,Active,"2023-01-01",20
916,QC9lwG,Roam,80,Paused,"2023-01-01",0
917,njD0lF,Residential,120,Active,"2023-01-01",5
918,"4HVHRJ",Roam,80,Active,"2023-01-01",10
919,ZgSNtE,Residential,120,Active,"2023-01-01",20
920,wbrwXh,Residential,120,Active,"2023-01-01",0
921,pPsJ9o,Residential,120,Cancelled,"2023-01-01",5
922,ed7JJN,Residential,120,Active,"2023-01-01",10
923,Qd0o4m,Residential,120,Active,"2023-01-01",20
924,Jf1Me8,Residential,120,Active,"2023-01-01",0
925,SO42uK,Residential,120,Active,"2023-01-01",5
926,GhmKfF,Residential,120,Active,"2023-01-01",10
927,I6TZqL,Residential,120,Active,"2023-01-01",20
928,q0OQdE,Residential,120,Active,"2023-01-01",0
929,NAGb85,Mini,50,Active,"2023-01-01",5
